Vandportalen - www.vandportalen.dk
Lokalitet:;05225 Hesselballe, DMI Pluvio
Tidsserie:;Nedbør, time (DMI)
Drives af DMI
;Dataudtræk opgjort som Dagdata, er autogenereret på baggrund af Time serie
Dataperiode:;01-01-1917 00:00 - 17-11-2024 00:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;15-11-2024 14:51

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Nedbør, time (DMI) (mm);ks mrk.
11-05-2024;0.000;0
12-05-2024;0.000;0
13-05-2024;0.000;0
14-05-2024;0.000;0
15-05-2024;0.000;0
16-05-2024;0.000;0
17-05-2024;0.000;0
18-05-2024;0.000;0
19-05-2024;0.000;0
20-05-2024;0.000;0
21-05-2024;0.000;0
22-05-2024;0.000;0
23-05-2024;14.900;0
24-05-2024;0.000;0
25-05-2024;0.000;0
26-05-2024;4.000;0
27-05-2024;1.700;0
28-05-2024;21.700;0
29-05-2024;14.600;0
30-05-2024;0.000;0
31-05-2024;11.500;0
01-06-2024;0.000;0
02-06-2024;0.000;0
03-06-2024;0.000;0
04-06-2024;0.000;0
05-06-2024;9.300;0
06-06-2024;1.900;0
07-06-2024;2.500;0
08-06-2024;21.100;0
09-06-2024;4.500;0
10-06-2024;0.300;0
11-06-2024;0.100;0
12-06-2024;0.000;0
13-06-2024;0.200;0
14-06-2024;0.700;0
15-06-2024;19.000;0
16-06-2024;5.500;0
17-06-2024;2.900;0
18-06-2024;0.000;0
19-06-2024;0.000;0
20-06-2024;0.000;0
21-06-2024;15.700;0
22-06-2024;11.200;0
23-06-2024;0.000;0
24-06-2024;0.000;0
25-06-2024;0.000;0
26-06-2024;0.000;0
27-06-2024;7.800;0
28-06-2024;1.200;0
29-06-2024;0.000;0
30-06-2024;0.500;0
01-07-2024;0.000;0
02-07-2024;0.400;0
03-07-2024;0.200;0
04-07-2024;15.700;0
05-07-2024;8.700;0
06-07-2024;14.400;0
07-07-2024;2.100;0
08-07-2024;7.800;0
09-07-2024;0.100;0
10-07-2024;0.400;0
11-07-2024;0.000;0
12-07-2024;2.300;0
13-07-2024;7.200;0
14-07-2024;6.700;0
15-07-2024;8.700;0
16-07-2024;4.900;0
17-07-2024;0.000;0
18-07-2024;0.000;0
19-07-2024;0.000;0
20-07-2024;0.000;0
21-07-2024;8.400;0
22-07-2024;21.700;0
23-07-2024;8.500;0
24-07-2024;0.000;0
25-07-2024;0.000;0
26-07-2024;7.100;0
27-07-2024;0.000;0
28-07-2024;0.000;0
29-07-2024;0.000;0
30-07-2024;0.000;0
31-07-2024;0.000;0
01-08-2024;0.000;0
02-08-2024;0.000;0
03-08-2024;0.800;0
04-08-2024;3.800;0
05-08-2024;0.000;0
06-08-2024;0.100;0
07-08-2024;4.700;0
08-08-2024;0.200;0
09-08-2024;13.200;0
10-08-2024;0.700;0
11-08-2024;0.000;0
12-08-2024;0.100;0
13-08-2024;2.700;0
14-08-2024;17.000;0
15-08-2024;0.100;0
16-08-2024;10.200;0
17-08-2024;0.000;0
18-08-2024;0.000;0
19-08-2024;0.000;0
20-08-2024;0.100;0
21-08-2024;12.900;0
22-08-2024;4.600;0
23-08-2024;10.100;0
24-08-2024;12.300;0
25-08-2024;0.700;0
26-08-2024;9.000;0
27-08-2024;0.000;0
28-08-2024;0.000;0
29-08-2024;0.200;0
30-08-2024;0.000;0
31-08-2024;0.000;0
01-09-2024;0.000;0
02-09-2024;0.000;0
03-09-2024;0.000;0
04-09-2024;0.100;0
05-09-2024;0.000;0
06-09-2024;0.000;0
07-09-2024;0.000;0
08-09-2024;0.400;0
09-09-2024;4.600;0
10-09-2024;21.700;0
11-09-2024;0.800;0
12-09-2024;0.600;0
13-09-2024;0.000;0
14-09-2024;0.000;0
15-09-2024;0.200;0
16-09-2024;0.000;0
17-09-2024;0.100;0
18-09-2024;0.000;0
19-09-2024;0.000;0
20-09-2024;0.000;0
21-09-2024;0.000;0
22-09-2024;0.000;0
23-09-2024;0.000;0
24-09-2024;0.500;0
25-09-2024;0.500;0
26-09-2024;19.300;0
27-09-2024;49.500;0
28-09-2024;1.300;0
29-09-2024;0.400;0
30-09-2024;0.000;0
01-10-2024;0.000;0
02-10-2024;0.000;0
03-10-2024;0.000;0
04-10-2024;0.000;0
05-10-2024;0.000;0
06-10-2024;0.000;0
07-10-2024;3.800;0
08-10-2024;5.900;0
09-10-2024;0.000;0
10-10-2024;0.900;0
11-10-2024;4.100;0
12-10-2024;0.000;0
13-10-2024;4.000;0
14-10-2024;0.000;0
15-10-2024;0.000;0
16-10-2024;0.000;0
17-10-2024;0.100;0
18-10-2024;0.000;0
19-10-2024;1.300;0
20-10-2024;2.000;0
21-10-2024;1.100;0
22-10-2024;5.400;0
23-10-2024;0.000;0
24-10-2024;0.000;0
25-10-2024;0.100;0
26-10-2024;0.000;0
27-10-2024;3.100;0
28-10-2024;1.100;0
29-10-2024;0.200;0
30-10-2024;0.000;0
31-10-2024;0.000;0
01-11-2024;0.000;0
02-11-2024;0.000;0
03-11-2024;1.000;0
04-11-2024;0.100;0
05-11-2024;0.000;0
06-11-2024;0.000;0
07-11-2024;0.000;0
08-11-2024;0.200;0
09-11-2024;0.000;0
10-11-2024;1.400;0
11-11-2024;5.600;0
12-11-2024;0.100;0
13-11-2024;0.100;0
14-11-2024;0.000;0
15-11-2024;0.700;0
